source	chromosome	recursion_depth	node_start_bin	node_end_bin	candidate_rank	candidate_local_cut	candidate_absolute_bin	bp_genomic_start	bp_genomic_end	ad_score	left_child_bins	right_child_bins	geometry_valid	rejection_reasons	selected_for_significance	p_local	p_global	accepted
cluster1	chr22	1	0	271	1	169	169	35300001	35400000	15.057381717422345	169	102	True		True	0.000999000999000999	0.000999000999000999	True
cluster1	chr22	3	169	248	1	22	191	37500001	37600000	3.0348019734919998	22	57	True		True	0.03596403596403597		False
cluster1	chr22	2	169	271	1	79	248	43200001	43300000	14.980240604081887	79	23	True		True	0.000999000999000999	0.000999000999000999	True
cluster1	chr22	3	248	271	22	1	249	43300001	43400000	0.43491196821129274	1	22	False	left_child_too_short	False			False
cluster1	chr22	3	248	271	20	2	250	43400001	43500000	0.7892250384593376	2	21	False	left_child_too_short	False			False
cluster1	chr22	3	248	271	19	3	251	43500001	43600000	1.349364981853372	3	20	False	left_child_too_short	False			False
cluster1	chr22	3	248	271	14	4	252	43600001	43700000	2.270857118401216	4	19	False	left_child_too_short;right_child_too_short	False			False
cluster1	chr22	3	248	271	4	5	253	43700001	43800000	3.653630018740958	5	18	False	left_child_too_short;right_child_too_short	False			False
cluster1	chr22	3	248	271	3	6	254	43800001	43900000	4.431391283994408	6	17	False	left_child_too_short;right_child_too_short	False			False
cluster1	chr22	3	248	271	2	7	255	43900001	44000000	4.650790523507587	7	16	False	left_child_too_short;right_child_too_short	False			False
cluster1	chr22	3	248	271	11	8	256	44000001	44100000	2.985413263278976	8	15	False	left_child_too_short;right_child_too_short	False			False
cluster1	chr22	3	248	271	12	9	257	44100001	44200000	2.9373257220117015	9	14	False	left_child_too_short;right_child_too_short	False			False
cluster1	chr22	3	248	271	5	10	258	44200001	44300000	3.578708822071527	10	13	False	left_child_too_short;right_child_too_short	False			False
cluster1	chr22	3	248	271	1	11	259	44300001	44400000	4.80516336899411	11	12	False	left_child_too_short;right_child_too_short	False			False
cluster1	chr22	3	248	271	6	12	260	44400001	44500000	3.493906096053929	12	11	False	left_child_too_short;right_child_too_short	False			False
cluster1	chr22	3	248	271	13	13	261	44500001	44600000	2.903603989881675	13	10	False	left_child_too_short;right_child_too_short	False			False
cluster1	chr22	3	248	271	10	14	262	44600001	44700000	2.9998535694079704	14	9	False	left_child_too_short;right_child_too_short	False			False
cluster1	chr22	3	248	271	9	15	263	44700001	44800000	3.0564476200041213	15	8	False	left_child_too_short;right_child_too_short	False			False
cluster1	chr22	3	248	271	15	16	264	44800001	44900000	2.179066826897916	16	7	False	left_child_too_short;right_child_too_short	False			False
cluster1	chr22	3	248	271	17	17	265	44900001	45000000	1.8440426210356553	17	6	False	left_child_too_short;right_child_too_short	False			False
cluster1	chr22	3	248	271	8	18	266	45000001	45100000	3.21686913505025	18	5	False	left_child_too_short;right_child_too_short	False			False
cluster1	chr22	3	248	271	7	19	267	45100001	45200000	3.4891646826549874	19	4	False	left_child_too_short;right_child_too_short	False			False
cluster1	chr22	3	248	271	16	20	268	45200001	45300000	2.1228455685324885	20	3	False	right_child_too_short	False			False
cluster1	chr22	3	248	271	18	21	269	45300001	45400000	1.465686544114231	21	2	False	right_child_too_short	False			False
cluster1	chr22	3	248	271	21	22	270	45400001	45500000	0.6213928484421729	22	1	False	right_child_too_short	False			False
cluster1	chr22	0	0	321	29	271	271	45500001	45600000	14.581369767765095	271	50	True		True	0.000999000999000999	0.000999000999000999	True
cluster1	chr22	0	0	321	28	272	272	45600001	45700000	15.463440792315895	272	49	False	right_terminal_too_short	False			False
cluster1	chr22	1	271	321	44	1	272	45600001	45700000	0.9771635213907063	1	49	False	left_child_too_short;right_terminal_too_short	False			False
cluster1	chr22	0	0	321	26	273	273	45700001	45800000	16.55365499518502	273	48	False	right_terminal_too_short	False			False
cluster1	chr22	1	271	321	37	2	273	45700001	45800000	2.2779911062153695	2	48	False	left_child_too_short;right_terminal_too_short	False			False
cluster1	chr22	0	0	321	25	274	274	45800001	45900000	17.362070459377684	274	47	False	right_terminal_too_short	False			False
cluster1	chr22	1	271	321	34	3	274	45800001	45900000	2.8114081350355584	3	47	False	left_child_too_short;right_terminal_too_short	False			False
cluster1	chr22	0	0	321	23	275	275	45900001	46000000	18.114309679344302	275	46	False	right_terminal_too_short	False			False
cluster1	chr22	1	271	321	31	4	275	45900001	46000000	3.096528005206171	4	46	False	left_child_too_short;right_terminal_too_short	False			False
cluster1	chr22	0	0	321	21	276	276	46000001	46100000	19.26803304327253	276	45	False	right_terminal_too_short	False			False
cluster1	chr22	1	271	321	25	5	276	46000001	46100000	4.278787799976477	5	45	False	left_child_too_short;right_terminal_too_short	False			False
cluster1	chr22	0	0	321	19	277	277	46100001	46200000	20.70241685473538	277	44	False	right_terminal_too_short	False			False
cluster1	chr22	1	271	321	20	6	277	46100001	46200000	6.0338167015655655	6	44	False	left_child_too_short;right_terminal_too_short	False			False
cluster1	chr22	1	271	321	15	7	278	46200001	46300000	7.876183788684735	7	43	False	left_child_too_short;right_terminal_too_short	False			False
cluster1	chr22	0	0	321	17	278	278	46200001	46300000	22.219961366105323	278	43	False	right_terminal_too_short	False			False
cluster1	chr22	1	271	321	12	8	279	46300001	46400000	8.372364619331043	8	42	False	left_child_too_short;right_terminal_too_short	False			False
cluster1	chr22	0	0	321	15	279	279	46300001	46400000	23.195378808460475	279	42	False	right_terminal_too_short	False			False
cluster1	chr22	1	271	321	13	9	280	46400001	46500000	8.134599452885427	9	41	False	left_child_too_short;right_terminal_too_short	False			False
cluster1	chr22	0	0	321	14	280	280	46400001	46500000	23.78302281788632	280	41	False	right_terminal_too_short	False			False
cluster1	chr22	0	0	321	13	281	281	46500001	46600000	23.897971745019177	281	40	False	right_terminal_too_short	False			False
cluster1	chr22	1	271	321	18	10	281	46500001	46600000	7.623266287000019	10	40	False	left_child_too_short;right_terminal_too_short	False			False
cluster1	chr22	1	271	321	8	11	282	46600001	46700000	8.819664760659967	11	39	False	left_child_too_short;right_terminal_too_short	False			False
cluster1	chr22	0	0	321	10	282	282	46600001	46700000	25.418724066496154	282	39	False	right_terminal_too_short	False			False
cluster1	chr22	0	0	321	9	283	283	46700001	46800000	25.735147236898367	283	38	False	right_terminal_too_short	False			False
cluster1	chr22	1	271	321	9	12	283	46700001	46800000	8.694785296125133	12	38	False	left_child_too_short;right_terminal_too_short	False			False
cluster1	chr22	1	271	321	5	13	284	46800001	46900000	9.451858115551506	13	37	False	left_child_too_short;right_terminal_too_short	False			False
cluster1	chr22	0	0	321	6	284	284	46800001	46900000	26.92894406508959	284	37	False	right_terminal_too_short	False			False
cluster1	chr22	1	271	321	2	14	285	46900001	47000000	9.938560021622223	14	36	False	left_child_too_short;right_terminal_too_short	False			False
cluster1	chr22	0	0	321	3	285	285	46900001	47000000	27.92279927017051	285	36	False	right_terminal_too_short	False			False
cluster1	chr22	0	0	321	1	286	286	47000001	47100000	28.346167896102404	286	35	False	right_terminal_too_short	False			False
cluster1	chr22	1	271	321	1	15	286	47000001	47100000	9.953225018939689	15	35	False	left_child_too_short;right_terminal_too_short	False			False
cluster1	chr22	0	0	321	2	287	287	47100001	47200000	28.30074052345297	287	34	False	right_terminal_too_short	False			False
cluster1	chr22	1	271	321	3	16	287	47100001	47200000	9.836782545512017	16	34	False	left_child_too_short;right_terminal_too_short	False			False
cluster1	chr22	0	0	321	4	288	288	47200001	47300000	27.80940013303752	288	33	False	right_terminal_too_short	False			False
cluster1	chr22	1	271	321	4	17	288	47200001	47300000	9.475715044978314	17	33	False	left_child_too_short;right_terminal_too_short	False			False
cluster1	chr22	0	0	321	5	289	289	47300001	47400000	26.936006325086925	289	32	False	right_terminal_too_short	False			False
cluster1	chr22	1	271	321	7	18	289	47300001	47400000	9.121471612583251	18	32	False	left_child_too_short;right_terminal_too_short	False			False
cluster1	chr22	1	271	321	6	19	290	47400001	47500000	9.18034195261643	19	31	False	left_child_too_short;right_terminal_too_short	False			False
cluster1	chr22	0	0	321	7	290	290	47400001	47500000	26.91324134360795	290	31	False	right_terminal_too_short	False			False
cluster1	chr22	0	0	321	8	291	291	47500001	47600000	25.879731838339335	291	30	False	right_terminal_too_short	False			False
cluster1	chr22	1	271	321	10	20	291	47500001	47600000	8.681601870144174	20	30	False	right_terminal_too_short	False			False
cluster1	chr22	0	0	321	11	292	292	47600001	47700000	25.031102215291146	292	29	False	right_terminal_too_short	False			False
cluster1	chr22	1	271	321	11	21	292	47600001	47700000	8.498400252490814	21	29	False	right_terminal_too_short	False			False
cluster1	chr22	0	0	321	12	293	293	47700001	47800000	23.995969614891525	293	28	False	right_terminal_too_short	False			False
cluster1	chr22	1	271	321	14	22	293	47700001	47800000	8.08862805872391	22	28	False	right_terminal_too_short	False			False
cluster1	chr22	0	0	321	16	294	294	47800001	47900000	22.922495375540503	294	27	False	right_terminal_too_short	False			False
cluster1	chr22	1	271	321	16	23	294	47800001	47900000	7.670343538206934	23	27	False	right_terminal_too_short	False			False
cluster1	chr22	1	271	321	17	24	295	47900001	48000000	7.640149189220007	24	26	False	right_terminal_too_short	False			False
cluster1	chr22	0	0	321	18	295	295	47900001	48000000	22.08621664600926	295	26	False	right_terminal_too_short	False			False
cluster1	chr22	1	271	321	19	25	296	48000001	48100000	6.557128383537889	25	25	False	right_terminal_too_short	False			False
cluster1	chr22	0	0	321	20	296	296	48000001	48100000	20.34782100137742	296	25	False	right_terminal_too_short	False			False
cluster1	chr22	1	271	321	21	26	297	48100001	48200000	5.701492745045911	26	24	False	right_terminal_too_short	False			False
cluster1	chr22	0	0	321	22	297	297	48100001	48200000	18.958808404057283	297	24	False	right_terminal_too_short	False			False
cluster1	chr22	1	271	321	22	27	298	48200001	48300000	5.122297320156798	27	23	False	right_terminal_too_short	False			False
cluster1	chr22	0	0	321	24	298	298	48200001	48300000	17.729420488855595	298	23	False	right_terminal_too_short	False			False
cluster1	chr22	1	271	321	24	28	299	48300001	48400000	4.3060245736592115	28	22	False	right_terminal_too_short	False			False
cluster1	chr22	0	0	321	27	299	299	48300001	48400000	16.077355778942714	299	22	False	right_terminal_too_short	False			False
cluster1	chr22	1	271	321	30	29	300	48400001	48500000	3.4246334891340897	29	21	False	right_terminal_too_short	False			False
cluster1	chr22	1	271	321	32	30	301	48500001	48600000	3.0600199928457372	30	20	False	right_terminal_too_short	False			False
cluster1	chr22	1	271	321	38	31	302	48600001	48700000	2.215716844161661	31	19	False	right_child_too_short;right_terminal_too_short	False			False
cluster1	chr22	1	271	321	41	32	303	48700001	48800000	1.4693360967267985	32	18	False	right_child_too_short;right_terminal_too_short	False			False
cluster1	chr22	1	271	321	42	33	304	48800001	48900000	1.3920671120704837	33	17	False	right_child_too_short;right_terminal_too_short	False			False
cluster1	chr22	1	271	321	46	34	305	48900001	49000000	0.7178252767874314	34	16	False	right_child_too_short;right_terminal_too_short	False			False
cluster1	chr22	1	271	321	47	35	306	49000001	49100000	0.6396119562276701	35	15	False	right_child_too_short;right_terminal_too_short	False			False
cluster1	chr22	1	271	321	49	36	307	49100001	49200000	0.31793634423626305	36	14	False	right_child_too_short;right_terminal_too_short	False			False
cluster1	chr22	1	271	321	48	37	308	49200001	49300000	0.5344138698449179	37	13	False	right_child_too_short;right_terminal_too_short	False			False
cluster1	chr22	1	271	321	45	38	309	49300001	49400000	0.7460636456841754	38	12	False	right_child_too_short;right_terminal_too_short	False			False
cluster1	chr22	1	271	321	43	39	310	49400001	49500000	1.127320091462921	39	11	False	right_child_too_short;right_terminal_too_short	False			False
cluster1	chr22	1	271	321	40	40	311	49500001	49600000	1.6216843474895837	40	10	False	right_child_too_short;right_terminal_too_short	False			False
cluster1	chr22	1	271	321	36	41	312	49600001	49700000	2.5256318295124602	41	9	False	right_child_too_short;right_terminal_too_short	False			False
cluster1	chr22	1	271	321	26	42	313	49700001	49800000	4.024603846711129	42	8	False	right_child_too_short;right_terminal_too_short	False			False
cluster1	chr22	1	271	321	23	43	314	49800001	49900000	4.5373309177350984	43	7	False	right_child_too_short;right_terminal_too_short	False			False
cluster1	chr22	1	271	321	29	44	315	50000001	50100000	3.78982177972395	44	6	False	right_child_too_short;right_terminal_too_short	False			False
cluster1	chr22	1	271	321	27	45	316	50100001	50200000	3.9110717158307637	45	5	False	right_child_too_short;right_terminal_too_short	False			False
cluster1	chr22	1	271	321	28	46	317	50200001	50300000	3.8490089628228734	46	4	False	right_child_too_short;right_terminal_too_short	False			False
cluster1	chr22	1	271	321	33	47	318	50300001	50400000	2.866816551798075	47	3	False	right_child_too_short;right_terminal_too_short	False			False
cluster1	chr22	1	271	321	39	48	319	50400001	50500000	1.7220135291752676	48	2	False	right_child_too_short;right_terminal_too_short	False			False
cluster1	chr22	1	271	321	35	49	320	50500001	50600000	2.571034185300746	49	1	False	right_child_too_short;right_terminal_too_short	False			False
cluster1	chr22	3	149	169									False	no_valid_candidate	False			False
cluster1	chr22	3	248	271									False	no_valid_candidate	False			False
cluster1	chr22	1	271	321									False	no_valid_candidate	False			False
cluster2	chr1	2	0	50	48	1	1	900001	1000000	0.4042251767239722	1	49	False	left_child_too_short;left_terminal_too_short	False			False
cluster2	chr1	2	0	50	45	2	2	1000001	1100000	0.8758169389292674	2	48	False	left_child_too_short;left_terminal_too_short	False			False
cluster2	chr1	2	0	50	39	3	3	1100001	1200000	2.2466345852068437	3	47	False	left_child_too_short;left_terminal_too_short	False			False
cluster2	chr1	2	0	50	41	4	4	1200001	1300000	1.937126959560797	4	46	False	left_child_too_short;left_terminal_too_short	False			False
cluster2	chr1	2	0	50	37	5	5	1300001	1400000	2.45746644712578	5	45	False	left_child_too_short;left_terminal_too_short	False			False
cluster2	chr1	2	0	50	32	6	6	1400001	1500000	4.176687622940626	6	44	False	left_child_too_short;left_terminal_too_short	False			False
cluster2	chr1	2	0	50	33	7	7	1500001	1600000	4.160802790511136	7	43	False	left_child_too_short;left_terminal_too_short	False			False
cluster2	chr1	2	0	50	30	8	8	1600001	1700000	4.578730760803305	8	42	False	left_child_too_short;left_terminal_too_short	False			False
cluster2	chr1	2	0	50	29	9	9	1700001	1800000	4.957872856007844	9	41	False	left_child_too_short;left_terminal_too_short	False			False
cluster2	chr1	2	0	50	24	10	10	1800001	1900000	6.006675432613589	10	40	False	left_child_too_short;left_terminal_too_short	False			False
cluster2	chr1	2	0	50	20	11	11	1900001	2000000	6.826076647148037	11	39	False	left_child_too_short;left_terminal_too_short	False			False
cluster2	chr1	2	0	50	14	12	12	2000001	2100000	7.903839573807395	12	38	False	left_child_too_short;left_terminal_too_short	False			False
cluster2	chr1	2	0	50	15	13	13	2100001	2200000	7.862945513583794	13	37	False	left_child_too_short;left_terminal_too_short	False			False
